sample_name	amoxicillin	ampicillin	ceftriaxone	ciprofloxacin	gentamicin	levofloxacin	tetracycline	tobramycin
562.5729	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57291	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57292	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57293	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57294	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.57295	NA	resistant	NA	resistant	susceptible	NA	NA	resistant
562.57289	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57297	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57299	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.573	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57301	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57302	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57304	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57305	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57298	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.57306	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57288	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.65728	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65504	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65503	NA	resistant	NA	NA	NA	NA	NA	NA
562.65502	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65501	NA	susceptible	NA	NA	NA	NA	NA	NA
562.655	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65499	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.57287	NA	resistant	NA	susceptible	susceptible	NA	NA	resistant
562.65498	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65496	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65495	NA	resistant	NA	NA	NA	NA	NA	NA
562.65494	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65493	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65492	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65491	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65497	resistant	resistant	NA	NA	NA	NA	NA	NA
562.57307	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.6549	susceptible	susceptible	NA	NA	NA	NA	NA	NA
562.57308	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.65476	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65475	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65474	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65473	NA	resistant	NA	NA	NA	NA	NA	NA
562.65472	NA	resistant	NA	NA	NA	NA	NA	NA
562.65471	NA	resistant	NA	NA	NA	NA	NA	NA
562.65477	NA	susceptible	NA	NA	NA	NA	NA	NA
562.6547	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.65468	NA	resistant	NA	NA	NA	NA	NA	NA
562.65467	NA	resistant	NA	NA	NA	NA	NA	NA
562.65466	NA	resistant	NA	NA	NA	NA	NA	NA
562.65465	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65161	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65463	susceptible	susceptible	NA	NA	NA	NA	NA	NA
562.65469	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65478	NA	resistant	NA	NA	NA	NA	NA	NA
562.65479	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.6548	resistant	resistant	NA	NA	NA	NA	NA	NA
562.57309	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.5731	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57311	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57312	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57313	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57314	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.65489	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65488	susceptible	susceptible	NA	NA	NA	NA	NA	NA
562.65487	NA	resistant	NA	NA	NA	NA	NA	NA
562.65486	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65485	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65484	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65483	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65482	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65481	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65505	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65506	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.65507	NA	resistant	NA	NA	NA	NA	NA	NA
562.65508	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65559	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65558	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.65557	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65556	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65555	NA	resistant	NA	NA	NA	NA	NA	NA
562.65554	resistant	resistant	NA	NA	NA	NA	NA	NA
562.6556	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65553	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65551	NA	susceptible	NA	NA	NA	NA	NA	NA
562.6555	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65549	NA	resistant	NA	NA	NA	NA	NA	NA
562.65548	NA	resistant	NA	NA	NA	NA	NA	NA
562.65547	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65546	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65552	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65561	NA	resistant	NA	NA	NA	NA	NA	NA
562.65562	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65563	NA	resistant	NA	NA	NA	NA	NA	NA
562.65578	NA	resistant	NA	NA	NA	NA	NA	NA
562.65577	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65576	NA	resistant	NA	NA	NA	NA	NA	NA
562.65575	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.65574	NA	resistant	NA	NA	NA	NA	NA	NA
562.65573	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65572	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65571	NA	susceptible	NA	NA	NA	NA	NA	NA
562.6557	NA	resistant	NA	NA	NA	NA	NA	NA
562.65569	NA	resistant	NA	NA	NA	NA	NA	NA
562.65568	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65567	susceptible	susceptible	NA	NA	NA	NA	NA	NA
562.65566	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65565	NA	resistant	NA	NA	NA	NA	NA	NA
562.65564	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.65545	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65461	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65544	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65542	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65522	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65521	NA	susceptible	NA	NA	NA	NA	NA	NA
562.6552	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65519	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65518	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65517	NA	resistant	NA	NA	NA	NA	NA	NA
562.65523	NA	resistant	NA	NA	NA	NA	NA	NA
562.65516	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65514	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65513	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65512	NA	resistant	NA	NA	NA	NA	NA	NA
562.65511	NA	susceptible	NA	NA	NA	NA	NA	NA
562.6551	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65509	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65515	NA	resistant	NA	NA	NA	NA	NA	NA
562.65524	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.65525	NA	resistant	NA	NA	NA	NA	NA	NA
562.65526	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65541	NA	resistant	NA	NA	NA	NA	NA	NA
562.6554	NA	resistant	NA	NA	NA	NA	NA	NA
562.65539	NA	resistant	NA	NA	NA	NA	NA	NA
562.65538	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.65537	NA	resistant	NA	NA	NA	NA	NA	NA
562.65536	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.65535	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65534	NA	resistant	NA	NA	NA	NA	NA	NA
562.65533	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65532	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65531	NA	resistant	NA	NA	NA	NA	NA	NA
562.6553	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.65529	NA	resistant	NA	NA	NA	NA	NA	NA
562.65528	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65527	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65543	NA	susceptible	NA	NA	NA	NA	NA	NA
562.6516	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65159	NA	resistant	NA	NA	NA	NA	NA	NA
562.65158	susceptible	susceptible	NA	NA	NA	NA	NA	NA
562.6485	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64851	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64852	NA	resistant	NA	NA	NA	NA	NA	NA
562.64853	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64854	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64855	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64849	NA	resistant	NA	NA	NA	NA	NA	NA
562.64856	susceptible	susceptible	NA	NA	NA	NA	NA	NA
562.64858	NA	resistant	NA	NA	NA	NA	NA	NA
562.64859	NA	susceptible	NA	NA	NA	NA	NA	NA
562.6486	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64861	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64862	NA	resistant	NA	NA	NA	NA	NA	NA
562.64863	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64857	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64848	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64847	NA	resistant	NA	NA	NA	NA	NA	NA
562.64846	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64831	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64832	NA	resistant	NA	NA	NA	NA	NA	NA
562.64833	NA	resistant	NA	NA	NA	NA	NA	NA
562.64834	NA	resistant	NA	NA	NA	NA	NA	NA
562.64835	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64836	NA	resistant	NA	NA	NA	NA	NA	NA
562.64837	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64838	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64839	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.6484	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64841	NA	resistant	NA	NA	NA	NA	NA	NA
562.64842	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64843	NA	resistant	NA	NA	NA	NA	NA	NA
562.64844	NA	resistant	NA	NA	NA	NA	NA	NA
562.64845	NA	resistant	NA	NA	NA	NA	NA	NA
562.64864	resistant	resistant	NA	NA	NA	NA	NA	NA
562.6483	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64865	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64867	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64887	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64889	NA	resistant	NA	NA	NA	NA	NA	NA
562.6489	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.64891	susceptible	susceptible	NA	NA	NA	NA	NA	NA
562.64892	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64893	NA	resistant	NA	NA	NA	NA	NA	NA
562.64886	NA	resistant	NA	NA	NA	NA	NA	NA
562.64894	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64896	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64897	NA	resistant	NA	NA	NA	NA	NA	NA
562.64898	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64899	resistant	resistant	NA	NA	NA	NA	NA	NA
562.649	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64901	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64895	NA	resistant	NA	NA	NA	NA	NA	NA
562.64885	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64884	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64883	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.64868	NA	resistant	NA	NA	NA	NA	NA	NA
562.64869	resistant	resistant	NA	NA	NA	NA	NA	NA
562.6487	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64871	NA	resistant	NA	NA	NA	NA	NA	NA
562.64872	NA	resistant	NA	NA	NA	NA	NA	NA
562.64873	NA	resistant	NA	NA	NA	NA	NA	NA
562.64874	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.64875	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.64876	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64877	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64878	NA	resistant	NA	NA	NA	NA	NA	NA
562.64879	resistant	resistant	NA	NA	NA	NA	NA	NA
562.6488	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64881	NA	resistant	NA	NA	NA	NA	NA	NA
562.64882	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64866	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.64902	NA	resistant	NA	NA	NA	NA	NA	NA
562.64829	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64827	NA	resistant	NA	NA	NA	NA	NA	NA
562.58737	NA	resistant	NA	resistant	resistant	NA	NA	NA
562.58738	NA	resistant	NA	susceptible	resistant	NA	NA	NA
562.58739	NA	resistant	NA	resistant	resistant	NA	NA	NA
562.5874	NA	resistant	NA	resistant	susceptible	NA	susceptible	NA
562.58741	NA	resistant	NA	susceptible	susceptible	NA	NA	NA
562.58742	NA	resistant	NA	susceptible	susceptible	NA	NA	NA
562.58736	NA	resistant	NA	resistant	resistant	NA	NA	NA
562.58743	NA	resistant	NA	susceptible	susceptible	NA	NA	NA
562.58748	NA	resistant	NA	resistant	resistant	NA	NA	NA
562.58749	NA	resistant	NA	resistant	susceptible	NA	NA	NA
562.58752	NA	resistant	NA	susceptible	susceptible	NA	NA	NA
562.58753	NA	resistant	NA	susceptible	susceptible	NA	NA	NA
562.58754	NA	resistant	NA	susceptible	susceptible	NA	NA	NA
562.58755	NA	resistant	NA	susceptible	susceptible	NA	NA	NA
562.58745	NA	resistant	NA	susceptible	susceptible	NA	NA	NA
562.58735	NA	resistant	NA	resistant	resistant	NA	NA	NA
562.58734	NA	resistant	NA	resistant	resistant	NA	NA	NA
562.58732	NA	resistant	NA	resistant	resistant	NA	NA	NA
562.58716	NA	resistant	NA	resistant	susceptible	NA	NA	NA
562.58717	NA	resistant	NA	susceptible	resistant	NA	NA	NA
562.58718	NA	resistant	NA	susceptible	resistant	NA	NA	NA
562.58719	NA	resistant	NA	resistant	susceptible	NA	NA	NA
562.5872	NA	resistant	NA	resistant	resistant	NA	NA	NA
562.58721	NA	resistant	NA	resistant	resistant	NA	NA	NA
562.58722	NA	resistant	NA	resistant	susceptible	NA	NA	NA
562.58723	NA	resistant	NA	resistant	susceptible	NA	NA	NA
562.58725	NA	resistant	NA	resistant	resistant	NA	NA	NA
562.58726	NA	resistant	NA	resistant	susceptible	NA	NA	NA
562.58727	NA	resistant	NA	resistant	resistant	NA	NA	NA
562.58728	NA	resistant	NA	resistant	susceptible	NA	NA	NA
562.58729	NA	resistant	NA	resistant	resistant	NA	NA	NA
562.5873	NA	resistant	NA	resistant	susceptible	NA	NA	NA
562.58731	NA	resistant	NA	resistant	susceptible	NA	NA	NA
562.58757	NA	resistant	NA	susceptible	susceptible	NA	NA	NA
562.64828	NA	resistant	NA	NA	NA	NA	NA	NA
562.58759	NA	resistant	NA	resistant	susceptible	NA	NA	NA
562.58761	NA	resistant	NA	resistant	resistant	NA	NA	NA
562.58782	NA	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible
562.58783	NA	susceptible	susceptible	susceptible	susceptible	susceptible	resistant	susceptible
562.58784	NA	resistant	susceptible	susceptible	susceptible	susceptible	resistant	intermediate
562.58785	NA	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible
562.58786	NA	resistant	susceptible	susceptible	susceptible	susceptible	resistant	susceptible
562.58787	NA	susceptible	susceptible	susceptible	susceptible	susceptible	resistant	susceptible
562.58781	NA	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible
562.58788	NA	susceptible	susceptible	susceptible	susceptible	susceptible	resistant	intermediate
562.5879	NA	susceptible	susceptible	resistant	susceptible	susceptible	resistant	intermediate
562.58791	NA	resistant	susceptible	resistant	susceptible	NA	resistant	resistant
562.58792	NA	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible
562.64824	NA	resistant	NA	NA	NA	NA	NA	NA
562.64825	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64826	NA	susceptible	NA	NA	NA	NA	NA	NA
562.58789	NA	susceptible	susceptible	susceptible	susceptible	susceptible	resistant	susceptible
562.5878	NA	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible
562.58779	NA	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible
562.58778	NA	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible
562.58762	NA	resistant	NA	susceptible	susceptible	NA	NA	NA
562.58763	NA	resistant	NA	resistant	resistant	NA	NA	NA
562.58765	NA	resistant	NA	susceptible	resistant	NA	NA	NA
562.58766	NA	resistant	NA	resistant	resistant	NA	NA	NA
562.58767	NA	resistant	NA	susceptible	susceptible	NA	NA	NA
562.58768	NA	resistant	NA	susceptible	susceptible	NA	NA	NA
562.58769	NA	susceptible	susceptible	intermediate	susceptible	NA	resistant	susceptible
562.5877	NA	resistant	susceptible	susceptible	susceptible	susceptible	resistant	intermediate
562.58771	NA	resistant	susceptible	susceptible	susceptible	susceptible	resistant	resistant
562.58772	NA	resistant	susceptible	intermediate	susceptible	susceptible	resistant	intermediate
562.58773	NA	resistant	susceptible	intermediate	susceptible	susceptible	resistant	susceptible
562.58774	NA	susceptible	susceptible	susceptible	susceptible	susceptible	resistant	susceptible
562.58775	NA	resistant	resistant	resistant	resistant	susceptible	resistant	resistant
562.58776	NA	resistant	susceptible	susceptible	susceptible	NA	resistant	susceptible
562.58777	NA	resistant	resistant	susceptible	susceptible	susceptible	resistant	intermediate
562.5876	NA	resistant	NA	susceptible	susceptible	NA	NA	NA
562.64903	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64904	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64905	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64995	NA	resistant	NA	NA	NA	NA	NA	NA
562.64996	NA	resistant	NA	NA	NA	NA	NA	NA
562.64997	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64998	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64999	NA	resistant	NA	NA	NA	NA	NA	NA
562.65	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64994	NA	resistant	NA	NA	NA	NA	NA	NA
562.65001	NA	resistant	NA	NA	NA	NA	NA	NA
562.65003	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65004	NA	resistant	NA	NA	NA	NA	NA	NA
562.65005	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65006	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65007	NA	resistant	NA	NA	NA	NA	NA	NA
562.65008	NA	resistant	NA	NA	NA	NA	NA	NA
562.65002	NA	resistant	NA	NA	NA	NA	NA	NA
562.64993	NA	resistant	NA	NA	NA	NA	NA	NA
562.64992	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64991	NA	susceptible	NA	NA	NA	NA	NA	NA
1328448.3	NA	susceptible	susceptible	NA	susceptible	NA	NA	NA
1328439.3	NA	NA	resistant	NA	NA	NA	NA	NA
562.64978	NA	resistant	NA	NA	NA	NA	NA	NA
562.64979	NA	resistant	NA	NA	NA	NA	NA	NA
562.6498	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64981	susceptible	susceptible	NA	NA	NA	NA	NA	NA
562.64982	NA	resistant	NA	NA	NA	NA	NA	NA
562.64983	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.64984	NA	resistant	NA	NA	NA	NA	NA	NA
562.64985	NA	resistant	NA	NA	NA	NA	NA	NA
562.64986	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64987	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64988	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64989	NA	resistant	NA	NA	NA	NA	NA	NA
562.6499	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.65009	NA	susceptible	NA	NA	NA	NA	NA	NA
1328449.3	NA	NA	susceptible	NA	susceptible	NA	NA	NA
562.6501	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65012	resistant	resistant	NA	NA	NA	NA	NA	NA
562.6503	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65029	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65028	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65027	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65026	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65025	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65031	NA	resistant	NA	NA	NA	NA	NA	NA
562.65024	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65022	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.65021	resistant	resistant	NA	NA	NA	NA	NA	NA
562.6502	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65019	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65018	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65017	resistant	resistant	NA	NA	NA	NA	NA	NA
562.65023	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65032	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65033	susceptible	susceptible	NA	NA	NA	NA	NA	NA
562.65034	NA	resistant	NA	NA	NA	NA	NA	NA
562.65013	NA	resistant	NA	NA	NA	NA	NA	NA
562.65014	NA	resistant	NA	NA	NA	NA	NA	NA
562.65047	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65046	NA	resistant	NA	NA	NA	NA	NA	NA
562.65045	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65044	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65043	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65042	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65041	NA	resistant	NA	NA	NA	NA	NA	NA
562.6504	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65039	NA	resistant	NA	NA	NA	NA	NA	NA
562.65038	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65037	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65036	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.65035	NA	susceptible	NA	NA	NA	NA	NA	NA
562.65011	NA	resistant	NA	NA	NA	NA	NA	NA
1328450.3	NA	NA	susceptible	NA	NA	NA	NA	NA
562.64977	NA	resistant	NA	NA	NA	NA	NA	NA
562.64976	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64926	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64927	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64928	NA	resistant	NA	NA	NA	NA	NA	NA
562.64929	NA	susceptible	NA	NA	NA	NA	NA	NA
562.6493	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64931	susceptible	susceptible	NA	NA	NA	NA	NA	NA
562.64925	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64932	NA	resistant	NA	NA	NA	NA	NA	NA
562.64934	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64935	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64936	NA	resistant	NA	NA	NA	NA	NA	NA
562.64937	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64938	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64939	NA	resistant	NA	NA	NA	NA	NA	NA
562.64933	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64924	NA	resistant	NA	NA	NA	NA	NA	NA
562.64923	NA	resistant	NA	NA	NA	NA	NA	NA
562.64922	NA	resistant	NA	NA	NA	NA	NA	NA
562.64906	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64907	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64908	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.64909	susceptible	susceptible	NA	NA	NA	NA	NA	NA
562.6491	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64912	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64913	NA	resistant	NA	NA	NA	NA	NA	NA
562.64914	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64915	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.64916	NA	resistant	NA	NA	NA	NA	NA	NA
562.64917	susceptible	susceptible	NA	NA	NA	NA	NA	NA
562.64918	NA	resistant	NA	NA	NA	NA	NA	NA
562.64919	NA	susceptible	NA	NA	NA	NA	NA	NA
562.6492	NA	resistant	NA	NA	NA	NA	NA	NA
562.64921	NA	resistant	NA	NA	NA	NA	NA	NA
562.6494	NA	resistant	NA	NA	NA	NA	NA	NA
562.64941	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64942	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64943	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64963	NA	resistant	NA	NA	NA	NA	NA	NA
562.64964	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64965	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64966	NA	resistant	NA	NA	NA	NA	NA	NA
562.64967	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64968	NA	resistant	NA	NA	NA	NA	NA	NA
562.64969	NA	susceptible	NA	NA	NA	NA	NA	NA
562.6497	NA	resistant	NA	NA	NA	NA	NA	NA
562.64971	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64972	resistant	resistant	NA	NA	NA	NA	NA	NA
562.57285	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.57286	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.64973	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64974	NA	resistant	NA	NA	NA	NA	NA	NA
562.64975	NA	resistant	NA	NA	NA	NA	NA	NA
562.64962	NA	susceptible	NA	NA	NA	NA	NA	NA
562.58714	NA	resistant	NA	resistant	susceptible	NA	NA	NA
562.64961	NA	resistant	NA	NA	NA	NA	NA	NA
562.64959	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64944	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.64945	NA	resistant	NA	NA	NA	NA	NA	NA
562.64946	resistant	resistant	NA	NA	NA	NA	NA	NA
562.64947	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64948	NA	resistant	NA	NA	NA	NA	NA	NA
562.64949	susceptible	resistant	NA	NA	NA	NA	NA	NA
562.6495	NA	resistant	NA	NA	NA	NA	NA	NA
562.64951	NA	resistant	NA	NA	NA	NA	NA	NA
562.64952	NA	susceptible	NA	NA	NA	NA	NA	NA
562.64953	NA	resistant	NA	NA	NA	NA	NA	NA
562.64954	NA	resistant	NA	NA	NA	NA	NA	NA
