sample_name	amikacin	amoxicillin	amoxicillin_clavulanic_acid	ampicillin	ampicillin_sulbactam	azithromycin	aztreonam	cefalothin	cefazolin	cefepime	cefotaxime	cefotetan	cefoxitin	ceftazidime	ceftiofur	ceftriaxone	cefuroxime	chloramphenicol	ciprofloxacin	colistin	doripenem	doxycycline	ertapenem	fosfomycin	gentamicin	imipenem	levofloxacin	meropenem	minocycline	nitrofurantoin	norfloxacin	piperacillin_tazobactam	streptomycin	sulfamethoxazole	tetracycline	tigecycline	tobramycin	trimethoprim	trimethoprim_sulphamethoxazole
562.23881	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.28998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant*	NA	NA	NA	resistant	NA	NA	resistant	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	NA	susceptible
562.28981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant*	NA	NA	NA	resistant	NA	NA	susceptible	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	NA	susceptible
562.26313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	resistant*	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA
562.26312	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.26311	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	susceptible*	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.2631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	susceptible*	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.26309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant*	NA	NA	susceptible*	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.26308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	susceptible*	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.26307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant*	NA	NA	susceptible*	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA
562.26314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant*	NA	NA	susceptible*	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.26306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	susceptible*	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.26304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.26303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant*	NA	NA	susceptible*	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA
562.26302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant*	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA
562.26301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant*	NA	NA	susceptible*	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA
562.263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant*	NA	NA	susceptible*	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.26299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant*	NA	NA	susceptible*	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA
562.26298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant*	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.26305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	susceptible*	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.26315	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.26316	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	susceptible*	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.26317	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	intermediate*	NA	NA	NA	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.28846	NA	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	NA	NA	NA	NA	resistant	NA	susceptible	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant
562.28845	NA	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	NA	NA	NA	NA	resistant	NA	susceptible	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant
562.28841	NA	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	NA	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant
562.2884	NA	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	NA	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant
562.28839	NA	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	NA	NA	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant
562.28838	NA	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	NA	NA	NA	NA	resistant	NA	susceptible	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant
562.28811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant*	NA	NA	NA	resistant	NA	NA	susceptible	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	NA	resistant
562.2881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant*	NA	NA	NA	resistant	NA	NA	susceptible	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	NA	susceptible
562.28805	NA	NA	NA	NA	susceptible	NA	NA	NA	resistant	NA	resistant*	NA	NA	resistant*	NA	resistant	NA	NA	resistant*	NA	susceptible	NA	NA	NA	NA	NA	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	NA	resistant
562.28567	NA	NA	NA	NA	resistant	NA	NA	NA	resistant	NA	resistant*	NA	NA	resistant*	NA	resistant	NA	NA	resistant*	NA	susceptible	NA	NA	NA	susceptible*	NA	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	NA	susceptible
562.28566	NA	NA	NA	NA	resistant	NA	NA	NA	resistant	NA	resistant*	NA	NA	resistant*	NA	resistant	NA	NA	resistant*	NA	susceptible	NA	NA	NA	susceptible*	NA	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	NA	resistant
562.28565	NA	NA	NA	NA	intermediate	NA	NA	NA	intermediate	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible*	NA	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	resistant
562.28563	NA	NA	NA	NA	resistant	NA	NA	NA	resistant	NA	resistant*	NA	NA	resistant*	NA	resistant	NA	NA	resistant*	NA	susceptible	NA	NA	NA	NA	NA	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	NA	resistant
562.28435	NA	NA	NA	NA	resistant	NA	NA	NA	resistant	NA	resistant*	NA	NA	resistant*	NA	resistant	NA	NA	NA	NA	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	resistant
562.28434	NA	NA	NA	NA	resistant	NA	NA	NA	resistant	NA	resistant*	NA	NA	resistant*	NA	resistant	NA	NA	resistant*	NA	susceptible	NA	NA	NA	NA	NA	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	NA	resistant
562.28389	NA	NA	susceptible*	susceptible*	susceptible	NA	NA	NA	susceptible	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible*	NA	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible
562.26318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible*	NA	NA	susceptible*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
562.28982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant*	NA	NA	NA	resistant	NA	NA	susceptible	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	NA	susceptible
562.37109	NA	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	NA	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	susceptible
562.2388	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23878	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23775	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23774	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23773	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23772	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23771	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.2377	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23769	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	resistant	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23776	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23768	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23766	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23765	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23764	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23763	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23762	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23761	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.2376	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	resistant	NA	NA	NA	NA	NA	resistant	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23767	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23759	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23777	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23779	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23795	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	intermediate	NA	NA	NA	susceptible	NA	NA	NA
562.23794	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	resistant	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	intermediate	NA	NA	NA	susceptible	NA	NA	NA
562.23793	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23792	susceptible	NA	resistant	resistant	NA	NA	resistant	resistant	NA	susceptible	resistant	NA	resistant	resistant	NA	NA	resistant	NA	resistant	NA	NA	NA	susceptible	NA	susceptible	NA	NA	susceptible	NA	NA	NA	resistant	NA	NA	NA	susceptible	susceptible	susceptible	NA
562.23791	susceptible	NA	susceptible	resistant	NA	NA	susceptible	intermediate	NA	susceptible	susceptible	NA	susceptible	susceptible	NA	NA	susceptible	NA	resistant	NA	NA	NA	susceptible	NA	susceptible	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA	susceptible	susceptible	susceptible	NA
562.2379	susceptible	NA	susceptible	resistant	NA	NA	susceptible	intermediate	NA	susceptible	susceptible	NA	susceptible	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	susceptible	NA	susceptible	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA	susceptible	susceptible	susceptible	NA
562.23789	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23778	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23788	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23786	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23785	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23784	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23783	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	intermediate	NA	NA	resistant	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23782	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23781	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	resistant	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.2378	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23787	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23758	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23757	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23756	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23734	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	resistant	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	resistant	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23733	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23732	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23731	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.2373	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23729	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23728	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23735	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23727	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	resistant	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23725	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23724	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23723	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23722	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23721	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	resistant	NA	NA	NA	NA	NA	resistant	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.2372	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
